# gaia_id               ra                   dec                   distance             g_PS1                r_PS1                i_PS1                B_mag                V_mag                R_mag                I_mag      
  3578943196321191552   190.28702414265808   -9.245528491919703    653.9229769197922    8.66867994797742     6.938468925630805    5.99960719087661     9.870220322339835    7.726418741384895    6.484056290761443    5.312146243774942   
  3041645849909689600   115.34963424200717   -9.215088380390162    852.6206756270143    9.101556041219657    7.581372822350266    6.819595788883968    10.072910831785507   8.196001846434465    7.115527605166446    6.133264053033258   
  3039078112299522944   120.18094080348706   -9.19859449894407     1741.501824392382    10.656671010650564   9.355877016096843    8.763276951272106    11.411813662867129   9.80617959837783     8.887042711020147    8.085098900695636   
  3192341374554773760   62.5677390804296     -9.189864383562776    1347.0406425261472   10.220203804022612   8.884486636358941    8.255690363165133    10.924022509273572   9.296936765606043    8.3651614911134      7.538643365593293   
  3040767752434465536   117.54406867952595   -9.183442475658168    524.8992606441301    6.187561628838221    5.199352499664538    4.806927320665577    6.7946101978560804   5.533027761947922    4.813725638435079    4.205367054097371   
  3759235825939969408   166.4933379868274    -9.154432120230098    741.0030860839812    9.762588157031384    7.643616011655256    6.226881935996012    11.230729014934948   8.630462904154205    7.104186890940899    5.459841023678174   
  6897338425038177920   320.2084994806936    -9.151785591624186    765.3415355691911    8.094467321480593    6.8884221289584895   6.3654766599749815   8.756475244705936    7.267510086979506    6.416744905548772    5.689792301234695   
  3040770432494101632   117.38458298674998   -9.149315783860025    1704.6732939525514   10.977681233901396   9.29962229926499     8.406968670021698    11.993738781029045   9.948972054417908    8.767041265099655    7.664192320483695   
  5749826723798707072   132.83299246649383   -9.122836506008376    871.5760150718945    8.29393405829033     7.35030483119187     6.978633622225294    8.954889373253316    7.72340478789178     7.021324440547375    6.4209980541268346  
  3039314747817437568   119.07832364790798   -9.062430972117811    1823.1041525500625   11.137043784344103   9.60234058489862     8.827413440244845    12.167277514525603   10.261062824300957   9.162964315294508    8.159923534765671   
  3053494668247948416   112.65056957476529   -9.056210473729294    1178.3360525386572   8.093595322717276    7.219187398236522    6.887180787886069    8.744465582063775    7.583139515016806    6.921038679862332    6.355732140530774   
  2621175870249155072   337.3052597432918    -9.048305345410927    815.1017208574734    10.86510563434392    8.796557765279381    7.408276498336035    12.190343517468404   9.677277215350482    8.205911071608629    6.605525456189985   
  3618019534630085760   203.72636680839707   -9.038318824578557    1242.3104713135274   9.89981056897807     8.49379630345213     7.797455641806518    10.952558200122526   9.167941927674239    8.142724828599565    7.2010481563837345  
  3053495080564792192   112.6854272933926    -9.036485661709973    1022.8655671753704   9.77086875516112     8.119094089763527    7.24285853596464     10.919865814908658   8.867390864431702    7.680771649220699    6.570794009958685   
  5752840760049190912   126.8309099317906    -9.027420210085394    2458.5459879625228   10.714377800091215   9.50359064322739     8.962824749596821    11.510284837852192   9.982949295200228    9.109766015008292    8.344240210392783   
  3050674352204055552   104.52966502171721   -9.027230416406097    412.1088522934536    8.134877428293919    6.095918600380714    5.03940846321504     9.454473399497898    6.972471603628029    5.520590834558039    4.249227344688257   
  2621176896746407936   337.4545369734916    -9.017454811519084    971.068705537543     10.07049652012173    8.36119679640438     7.441118818807329    11.142574230978974   9.052525796500772    7.843016257819495    6.707553470118952   
  3582703633461940480   185.08896234772558   -9.000007957165282    475.9969789310243    9.852059331720593    7.6583756467283655   5.638611621247402    11.231463893230398   8.579043415061538    7.019776128907972    4.795190563700281   
  3047721373211146112   111.61175565542882   -8.92670615518359     536.1933063660837    10.52821359570736    8.300620048056759    6.645565732891921    11.94663648522301    9.250133120972395    7.662893504731369    5.801387617812694   
  3593982458101525120   179.91408535199923   -8.909209529404826    1042.8971562954812   9.71647169323152     8.202307899253853    7.442321494221133    10.70031193973721    8.826195869146835    7.7473993008811535   6.764331206432265   
  3039430127818772608   121.28798554928134   -8.882710476973859    1831.2431128057735   10.787938360412173   9.602966960805961    9.079759188892925    11.542905696523427   10.051253833853057   9.198921114378557    8.454903739667799   
  3186361641910709248   73.53294940869749    -8.860759087264412    1551.7928000730021   10.100421420647217   8.908284720075653    8.3761467781268      10.778149518476942   9.298894012735483    8.453791110163229    7.7137944216521825  
  3195449659566625408   62.542111157750426   -8.857220409500286    2198.897489070404    11.197639729383102   9.671288615570527    8.901223976622012    12.107290493334137   10.239917638736923   9.165170232032937    8.184917456481006   
  3053724191301444480   111.79536906581856   -8.854802768208994    1366.9954814278508   9.326367959066863    8.337970389607344    7.934222644414973    9.897408026065444    8.644662746692516    7.9304215673811385   7.3165214348965195  
  5743752226997012352   136.60704535763534   -8.79397890001303     1287.6937832867027   10.050057805011315   8.699640877979547    8.062954824484766    10.820694012203143   9.162257599340823    8.211974647030754    7.368527651975068   
  3053545245783647744   112.13210332899801   -8.755288016158145    1889.002822443596    10.684860622243878   9.226475069007583    8.517206314348613    11.508199568365486   9.729889917578955    8.708434947362914    7.7952860891931985  
  3041907464958004480   114.68112199070917   -8.752667166340231    1789.0860369932955   11.228978282013005   9.522627404924853    8.598522545271686    12.27262275034463    10.192739716290907   8.989429101007351    7.854012309650356   
  3195044695690942592   58.12372062622182    -8.719603038701852    1568.2905177320322   10.525991866199183   8.972148968745161    8.183274805566843    11.396163356863362   9.511587319127473    8.42650580216343     7.436556435416379   
  6897415008599168640   321.60317080341684   -8.708156542730077    1673.251245526275    10.921090352886738   9.485128030641176    8.793624857830459    11.763483643051751   10.00250372210324    8.991377476032534    8.090659595289894   
  5755731066880082944   134.873226857097     -8.589254004438262    1182.2429506335357   9.390426170032674    8.197026721302013    7.667032837388156    10.314379139830763   8.771891895790578    7.889837715756412    7.113094871964635   
  3042490480997525120   117.46134503740163   -8.579638994335108    669.4320367432493    8.709713162466688    6.99315760062825     6.075633100655329    9.770163900448933    7.675864268870817    6.4637610036830155   5.333467587729862   
  3039720605047489024   119.87426808849584   -8.573840258143536    1015.205871915945    10.281464414797943   8.35325687857745     7.184737906598169    11.489106806733515   9.146454987736796    7.781487131599514    6.401945804244271   
  3062627143103030528   124.87731950128031   -8.540721104954155    1125.7572161189591   9.548092771592966    8.361852236308383    7.8420554980687465   10.262973459882975   8.780162378621059    7.932986506532315    7.198861905587764   
  5743773122012758272   136.47239426975966   -8.536031664812503    875.2193403170378    9.369409461199169    8.004683362149194    7.359959936196251    10.173864060099092   8.492779142055255    7.529098334572145    6.673751706979899   
  2465469527514212864   24.652519172687494   -8.509504266312764    1057.695625742985    9.191387344913114    8.22500551308765     7.836608882506383    9.931669152348165    8.658056590790862    7.931859091895699    7.304198218945631   
  3183666502689536256   76.95853034651118    -8.41581366852277     999.898781456732     9.499041314404879    8.346445657297172    7.839660538749711    10.070063505960261   8.656461579458405    7.84953206226174     7.148015159091116   
  6906466639292833920   310.34592991988217   -8.38572424748457     735.0357529292849    10.605856869854907   8.469637876714833    6.941417143672986    11.95332842616764    9.366756801583685    7.849124987661047    6.113754386270974   
  5756027316544420992   134.88678399594608   -8.260031837977301    1398.7893262148843   10.211863778679923   8.635190108279666    7.840183247588556    11.220436874716698   9.278139044131624    8.158288662972478    7.1430931321074205  
  2474548813500726400   12.88716527851905    -8.248541462559654    1067.2898837106475   10.750904083461926   8.939858733230881    7.9145812211229405   12.04006500683177    9.793444373970317    8.487896305247085    7.225342448628936   
  3206812940441772928   79.50399248008914    -8.228103254917702    469.9140080144763    8.338587830500353    6.870632859252967    6.155818126371406    9.137109204646118    7.355624692278501    6.332276022312856    5.4184754077509405  
  3762584697839485952   159.71080677513777   -8.224650924626692    884.4031392429071    9.147314910418658    7.625272209950247    6.876094617007626    10.259663269625705   8.345158794862302    7.242068026617357    6.250602661788345   
  3062656005282978688   124.6826408836524    -8.214689292454532    1788.17501990639     10.374597015625474   9.233630632835519    8.737671784556337    11.060861633826597   9.629707424740271    8.812591712835601    8.10245856622096    
  5753026955471214464   127.01629314869112   -8.214312991406054    1762.3566708554943   10.969945984707874   9.339258939455032    8.490129943214852    12.039009241680493   10.027787647406992   8.866230283385415    7.7934256702836615  
  6906057208651793792   306.1992585867807    -8.173509590287885    655.4357103630927    9.08743768984738     7.607912586424696    6.8737119909990225   9.95556745846647     8.145028735764656    7.104329444350904    6.161455952634965   
  3043314908559831040   116.75579644922675   -8.157645354239797    2077.032538786157    11.460994201405953   9.620495313815569    8.583335515958701    12.580194690870444   10.347598441491105   9.050695343195363    7.805837129781741   
  3582451123746369536   182.15904531929584   -8.118388034279317    993.406132620916     10.775125450221523   8.873379378919903    7.723507898612095    12.043422632769214   9.711677484716926    8.35347779024051     6.980154424520085   
  3063030281617412736   124.94835858802416   -8.115912294631146    2343.9598637565564   11.61834152211043    10.287433571309766   9.66363897585253     12.491166050984845   10.8261613914314     9.871995322026308    9.023354892957729   
  3195550127439875328   62.233138128431996   -8.100927603684934    369.80269785977055   9.520649770055446    7.329237599580342    5.567398353822666    10.777342962604962   8.158736904627151    6.620872319054699    4.672526568687137   
  2630544804534168704   348.6935333697198    -8.096473103523008    1228.0230967693988   9.979341988240874    8.711303073892422    8.137082966549356    10.92646211220244    9.304662624554817    8.376003704599333    7.5588425363285685  
  3042627335834759808   117.80717852330628   -8.063419078221166    1762.9827719588543   10.430798282680215   9.201159277194835    8.645833022642115    11.189606897628895   9.653075890896568    8.77451016560771     8.002160333347657   
  5754490538590035968   128.21237317341124   -8.00902031062131     1616.7208732795687   10.462907563646265   9.253749082451861    8.718193929880686    11.233232479859115   9.713940514122152    8.845462286524159    8.089038092580326   
  3771475859962073216   149.6975131345291    -8.007968989601114    1086.084886866831    11.09916513151163    8.98424677152358     7.552762284736495    12.365454714889447   9.821067260194406    8.330014269786336    6.701086845140092   
  3043379401788257920   116.30901646607657   -7.992440343429181    1803.0974131887583   10.802085902133822   9.59185964639753     9.048762976529083    11.597636077016622   10.070941955459258   9.198133979432168    8.430278544387882   
  3042456533574349312   118.90952269300685   -7.977187102121725    2119.7462599814367   10.645931777970702   9.740129227039047    9.372335615784593    11.136944292377802   9.984938950884722    9.328132080783151    8.75553852178084    
  5756239178691097088   135.93667897147523   -7.954479444217776    2269.297875068351    10.882293484046647   9.783484155875625    9.313350850665918    11.517537447275172   10.140558969314021   9.354837695852545    8.67461599028593    
  2439150655119171840   354.50228235460156   -7.9421465150049215   517.2478161523004    9.995720383830868    7.831649286801385    6.255397623350347    11.53696225432508    8.87266079878049     7.3058623794887705   5.496559191587007   
  5750985265457148288   132.3421539347662    -7.942003879919388    956.131852906059     9.79973672081083     8.157073658542386    7.288230338944865    10.827357873800977   8.814784590082354    7.652407229265108    6.567648688866742   
  5754513392112766208   128.343909340384     -7.914000208751324    948.8669976706843    9.058511692683089    7.922330663711333    7.4327589515291415   9.937942169921532    8.462908380675861    7.62026607126176     6.885378719774019   
  4251993571231284224   282.5835165338485    -7.907640316246033    369.01702604001275   7.922639476622369    5.941596884314235    5.000062923097541    9.184402075460893    6.775132864971602    5.3687169170294124   4.21416738664528    
  5756102048975356928   134.7943821107889    -7.9019741667449335   1661.0652860259024   10.973720409056295   9.52025735065593     8.80707664362697     11.95067018096731    10.138344064953005   9.096576156156237    8.154931277250203   
  2523195709039716736   10.000285996716821   -7.871931142357792    735.5167074050448    9.160253920304188    7.816167202142441    7.182752326288771    9.97599324051951     8.312409639613554    7.359083857562777    6.511158409618766   
  3042648982470134528   118.63702150984531   -7.867104020308249    796.0473973093282    10.80898579730602    8.659563995311494    7.056570123859858    12.124205346089724   9.532678174540427    8.011919223593264    6.208311175080923   
  2610347020745592320   342.63133708628385   -7.854599431133456    1373.2829875944258   12.074511044206094   10.037297697811493   8.716036653741712    13.303502004364049   10.846462814018548   9.41021091327118     7.887707315598461   
  3639549346691512320   214.8306370973912    -7.848847212171462    1043.8298656935117   8.823190716695189    7.837985059586122    7.440401037544444    9.289797737167131    8.066328498686376    7.36882733753412     6.777527579047884   
  3640091990039671296   212.43103547682125   -7.819332021856312    1350.1023505128112   9.69955425094418     8.563617927047375    8.070657238231032    10.431681656717842   8.993935165984965    8.172990074365536    7.458080962852245   
  4215849398503210496   303.889480392231     -7.784913036397273    804.5783782696188    9.925349245931354    8.148426487269061    7.1550853362029345   10.952107299038436   8.8063681006751      7.56281909807667     6.368745799882966   
  3628120816674124416   197.40020661906843   -7.780934649718542    627.2575243594722    8.998171220023673    7.3876539470397855   6.543271140385524    10.045607991321653   8.059889926470191    6.913789298714412    5.84686996097043    
  5756782745456190208   133.82485594918205   -7.772405010918014    1393.8572390339173   10.100892612804724   8.990109860861677    8.513760910237746    10.78449421876363    9.383626705536761    8.584078549027327    7.891082458965171   
  3042839679016708480   119.03242834741398   -7.723027649265501    1302.8282267792622   10.578537274927555   8.987549794472525    8.158561348694372    11.654179929348091   9.680665439449255    8.54195093696118     7.483896507826382   
  6909710606616234240   313.913720783456     -7.710305273360285    1900.882981533068    10.359331909843124   9.070364102444493    8.474345195141758    11.090521440601806   9.502572137684595    8.59383872969833     7.791070908387701   
  2631293232650781824   347.72048463050373   -7.640678777106268    1663.0676502972692   10.297628971538973   9.26618603501383     8.836357136430317    10.980521777840428   9.657602810284128    8.903073737206327    8.24920399097881    
  6906195781476072064   306.8314842938524    -7.637207245396488    957.5393920130823    9.593698248516592    8.290524244931632    7.679906696070711    10.407710205865099   8.7848817122276      7.855616271100632    7.0266054707548244  
  5745006293023544192   141.62451495612584   -7.627264825236584    1257.2956070140344   9.553871274639102    8.474867593326094    8.032145564029609    10.266521495520124   8.889524407295685    8.103792372517578    7.43676986222185    
  6909044478662842240   314.6776316619148    -7.6250419079896075   1967.029516277679    11.002389876434329   9.76490270649833     9.197511279738656    11.651637313300009   10.134980833315504   9.268043580912654    8.501752224280624   
  3619917910174956032   207.63546403085098   -7.5987979997040656   618.2616252937784    7.8945638479466105   6.845498670140151    6.414940055703168    8.69459829794221     7.3250117508988675   6.54356357130679     5.871941085700953   
  3774729456603393792   159.7795084861211    -7.574766106148852    1168.4043608950526   9.977283520681025    8.70053405641753     8.130122294972564    10.766167399759091   9.175699938475747    8.265486026387842    7.4779874867290586  
  3063114948308422912   124.80985088405777   -7.558126176162907    524.115357813505     7.747078844134309    6.293226621422247    5.5932362273307525   8.560067575163938    6.788855324453405    5.7716321008547      4.868909545101212   
  3043411837381043200   116.39606448424163   -7.54367156721505     1527.3393238452347   10.867435795249834   9.330646374810412    8.558567745341815    11.775721612174552   9.898363732171303    8.817619812868784    7.836684471477753   
  3063169992609073152   125.72534513919678   -7.5430952194579515   390.9449617669506    6.802770112826698    5.216125395946869    4.452630555177081    7.847810052384926    5.886372010603601    4.754960305316725    3.766686195756924   
  5168568699183974528   51.82949739598882    -7.5112163120947315   1534.3231253043928   10.790545741874793   9.358868695447816    8.652778780369982    11.59732783245738    9.849586721020525    8.84634197178702     7.936178741894206   
  3583105779841002240   185.99592614990598   -7.507741897307067    1385.7939771744238   10.950037940688881   9.195742807836698    8.233457049910532    12.242062782601757   10.051235327585342   8.780029942507346    7.573476986405956   
  3043049166042504960   118.51283596612829   -7.489677394867876    1427.9640379493649   10.095584995423048   8.956196374889904    8.462616856667994    10.715485891355959   9.302559653932454    8.496021979629418    7.7986691893299165  
  5745201147099928320   141.5003141259883    -7.466734839233404    1324.2012013010808   10.470680763662704   8.971931225010549    8.221097066485184    11.436188181766422   9.581971882225082    8.515118954462887    7.542419206585861   
  6907551788549792640   308.74044218406044   -7.4520153177388595   461.784399608015     9.876452784677019    8.002293122931345    5.383030485455053    11.059814134070605   8.777289757599874    7.449571714663368    4.6166563253752155  
  3043613529045459200   115.84176858966303   -7.427852323710897    1076.9654168930658   9.687093043853457    8.36813467252579     7.7528604419623735   10.402373839491787   8.788904873410377    7.865154409689126    7.048657502087106   
  5756144139654627712   135.21566248950126   -7.412676616598897    931.2095685293046    9.581039284421019    7.776955519062037    6.767394199743529    10.832448421297748   8.602397531247046    7.30706255791068     6.0652301017980905  
  3589362550759440768   177.29489802983272   -7.360632921011702    553.3245186958986    7.577135753183844    6.443920171637387    5.956299928679753    8.40563365951247     6.946324823749069    6.112840510534465    5.3877006505241996  
  2487327131479646080   32.802574557085194   -7.326889889465935    1210.4533699093224   9.627325413475601    8.507666079024688    8.029927846323341    10.49630466268002    9.040127033225126    8.208464941657853    7.48546435872446    
  3619941270501406592   207.3056006129551    -7.313198136543216    1048.9985789278787   9.713991061505926    8.427059358401007    7.830430755472913    10.632277868247929   8.999140467403517    8.063796074945968    7.230685289979732   
  2430575495214210944   6.781897457299867    -7.311962243867444    1733.3526003796424   10.242483115740791   9.227042019938775    8.802518717960844    10.996995501102306   9.671783750965       8.915934493783473    8.254438316216143   
  3007634313126261120   93.21198007812328    -7.29939977528916     394.3233652764904    9.101127063025743    7.07592560044543     5.804932517116706    10.360439323538582   7.90764735274242     6.474052016695221    4.995734905615539   
  4216715225250813056   302.9034189131936    -7.298731263434722    591.6667801597764    8.359757634035638    7.152309538884399    6.616720379952378    9.169905259201999    7.642266736029859    6.768906171333225    6.005972559768853   
  5742087742486679808   143.4376818782427    -7.289015442557063    1099.5960985594563   9.791704522851777    8.232920986683766    7.460220339403344    10.755571109932804   8.842341426611044    7.7400185568791136   6.752156242428781   
  3198439536624497920   68.60984100002504    -7.2882285272200305   1941.8979942260955   11.298196515769265   9.88481755539963     9.204226395432343    12.04388996014256    10.329655179458943   9.34632298048526     8.469356111949525   
  6909868115951146112   314.10789499063975   -7.271139203556332    579.1699742955335    9.052825901699986    7.3849819343268175   6.496281913837418    10.018866687974425   7.996955763780969    6.828911596893155    5.736644982979569   
  3043678228432399744   115.45665847042713   -7.246519372410027    1683.9808012006577   10.539856391903168   9.208492010877778    8.581603710791965    11.322818138210483   9.680049119264096    8.739020839350513    7.901491094798734   
  3054224881407341312   114.3706251586468    -7.245390329299638    2057.2162207758292   10.694962916369738   9.385984386139143    8.781728445284061    11.365255717618856   9.772960446244513    8.861671728015706    8.062291724872713   
  3043637409063830656   116.45326317165885   -7.231130646455137    1313.6535734975396   9.450594343527586    8.410036825416768    7.976666394154333    10.09837240817507    8.775334633832323    8.020737157797699    7.3697852544509646  
  5754834690025915392   126.94170971569923   -7.220338194477356    641.8950094975116    8.1766500559752      7.0322113290491135   6.543469491975714    8.919877797126347    7.470992962635031    6.64357321133782     5.931940994658158   
  2621997926989614592   338.26707041598024   -7.174204204474269    908.4901955195179    9.710377823519304    8.11088411813803     7.309218010559988    10.602403642288476   8.667071161791764    7.551424113762075    6.550206302786506   
  2522817373959892608   12.978293276474302   -7.125063423490772    888.6980997539752    9.7142879406771      8.289361328856625    7.593170443473509    10.53309935799213    8.788981575471132    7.787892553831836    6.885037575689833   
  2478306772445247872   22.020781857066343   -7.1004609380974575   1939.6301611811411   10.83876383224976    9.544661503769209    8.950222629716995    11.810832025832234   10.157053749537287   9.209523492830805    8.370853910697068   
  2466708264801948544   29.615394029620994   -7.078246807219077    397.9893780034949    7.758748909833391    6.132129080193152    5.287191217723481    8.915690454558078    6.886169154277045    5.7135036232785215   4.6307943254158905  
  6331269019690055552   217.80833735445864   -7.077288528738842    1812.5062147229      11.004816054989146   9.678110903662988    9.058252451661676    11.75200677828383    10.12285597985461    9.18986297227195     8.364530485065195   
  3054958320081990784   110.3049433450943    -7.048971052755786    1849.1630931369962   10.255100890477785   9.331750881433386    8.955573914182178    10.740606450719497   9.572845137257989    8.907086837490162    8.328566369143696   
  3054253468709282048   114.6337413917757    -7.026851012382983    1800.2957869779978   10.777564472562208   9.187034027474045    8.372878985319975    11.737706806638416   9.793968930874737    8.673249270888833    7.647956899474114   
  3042997012259009152   120.18217667892397   -6.998370333881033    1414.1964134725674   10.23795799433979    8.781666591393853    8.065565845376689    11.142509982026041   9.345716327178026    8.313229988348523    7.380301687998928   
  3043552643588022272   117.03056068520337   -6.987180271949708    1702.4578139137288   10.629849530887727   9.487969965222167    8.985931557234016    11.31668995962137    9.884494678530093    9.066774352508249    8.350558103222667   
  3063923707829454976   121.99946332458542   -6.983582995903082    788.2531887447584    9.540726563129136    7.72843980081812     6.703277410285538    10.677153873246517   8.46826364766131     7.185954496999228    5.947182433284226   
  3063396663802873344   124.05988775514788   -6.973973648574104    1208.797985895678    9.966428161712969    8.361933269566887    7.525903401421452    10.869984053609452   8.926769425030693    7.80636563206948     6.769531769587686   
  3594833583180564096   180.9713045588419    -6.928702615762443    1687.4073110774984   10.43499981642082    9.282153202683856    8.773740479969844    11.308633876155106   9.818684825577424    8.967345637372441    8.216163397090199   
  2430524402283760128   7.41312196701766     -6.898550519651074    1375.7855440971753   10.717659421522319   9.207153015305163    8.459049130923665    11.56762188677279    9.731048943097358    8.674770791618503    7.724119445775885   
  4216375755333525760   305.0344538782979    -6.860256305139273    1235.4339591419161   10.169044621980854   8.889993057295637    8.299437818322199    10.975781597757523   9.378545704707397    8.4643510005241      7.65412050398259    
  3584183301237051136   184.1538404788608    -6.837813152934213    1460.5529335688764   10.633934664719888   9.189408189112836    8.47363799314212     11.580416014573492   9.78463671372409     8.752756140294617    7.812350965057623   
  6907271236989251072   311.00134444932274   -6.813594643952533    1307.7737709322957   10.59655548898493    9.010167666741706    8.192902893445964    11.529282749853328   9.59660750738031     8.482563446209694    7.45798180474735    
  3202084456326603264   64.53727392198145    -6.794137533954674    1300.6968469765122   9.965774329531888    8.717169561522404    8.148977808070129    10.613909867452186   9.08660221064109     8.213435247220843    7.447615629681048   
  3064013352388508288   122.52684241783672   -6.74530739588681     565.6187934958169    8.66807716758264     7.100403307419421    6.322548927333392    9.744745545278157    7.794082857133883    6.66918179076321     5.65955385770737    
  3052206933975223936   108.29350011031545   -6.708270033239373    1759.549118466514    10.785615294564629   9.54203372616777     8.977131525025246    11.52056998124765    9.976334333097485    9.093255840421289    8.316486039101536   
  3776342715039080448   160.06501984985823   -6.690434090460399    1095.5633942060176   8.24195092904204     7.333869252667744    6.990978900400544    8.848376920023153    7.665280961032067    6.990799380729834    6.424773553404796   
  3058021666856594176   109.38181706018716   -6.6799398465817985   360.100741172459     6.976863651709915    5.752177779269501    5.218978389447566    7.916576135906696    6.339333581232125    5.436891806337464    4.657564596850583   
  5745978325726811904   138.71812664127623   -6.649785368382135    1301.2277768055005   10.149995490566212   8.83454305058936     8.22896633263473     10.92273287840071    9.2982222312957      8.367965185309922    7.551746939263317   
  3064185387300755456   124.18825292619704   -6.613860573739825    1460.827407713371    10.589219504097649   8.97020532246723     8.10214239049872     11.53529324251335    9.566892415149296    8.431270991776382    7.35736969024577    
